customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST-0007925,138,3,2352.93,2,2,1,5,Low-Value
CUST-0007952,-23,1,2117.13,4,1,1,6,Low-Value
CUST-0007991,-5,3,4287.74,4,2,3,9,Mid-Value
CUST-0008002,111,5,7355.0,2,4,4,10,High-Value
CUST-0008029,81,3,5629.17,2,2,4,8,Mid-Value
CUST-0008030,157,1,1598.45,2,1,1,4,Low-Value
CUST-0008032,-27,3,5235.92,4,2,3,9,Mid-Value
CUST-0008036,-40,2,1532.63,4,1,1,6,Low-Value
CUST-0008064,-20,1,229.46,4,1,1,6,Low-Value
CUST-0008080,146,3,3700.63,2,2,2,6,Low-Value
CUST-0008082,-27,1,1029.4,4,1,1,6,Low-Value
CUST-0008183,14,2,3259.57,3,1,2,6,Low-Value
CUST-0008224,197,3,4502.36,1,2,3,6,Low-Value
CUST-0008231,99,7,9138.210000000001,2,4,4,10,High-Value
CUST-0008238,147,5,9042.83,2,4,4,10,High-Value
CUST-0008287,36,2,4307.05,3,1,3,7,Mid-Value
CUST-0008290,-8,2,3892.01,4,1,2,7,Mid-Value
CUST-0008302,140,2,2481.16,2,1,1,4,Low-Value
CUST-0008343,-17,3,5706.67,4,2,4,10,High-Value
CUST-0008367,278,2,2991.5299999999997,1,1,2,4,Low-Value
CUST-0008389,-13,3,5799.1,4,2,4,10,High-Value
CUST-0008396,56,5,5848.84,3,4,4,11,High-Value
CUST-0008404,-8,2,2382.4,4,1,1,6,Low-Value
CUST-0008408,-35,5,7366.53,4,4,4,12,High-Value
CUST-0008436,55,4,7700.66,3,3,4,10,High-Value
CUST-0008451,-22,5,7125.37,4,4,4,12,High-Value
CUST-0008457,-40,4,5512.37,4,3,3,10,High-Value
CUST-0008460,276,3,4275.92,1,2,3,6,Low-Value
CUST-0008466,-33,3,4724.4,4,2,3,9,Mid-Value
CUST-0008482,241,2,3398.1499999999996,1,1,2,4,Low-Value
CUST-0008545,35,3,4393.84,3,2,3,8,Mid-Value
CUST-0008555,173,2,2262.59,1,1,1,3,Low-Value
CUST-0008569,101,1,2162.28,2,1,1,4,Low-Value
CUST-0008574,-3,3,4383.7,4,2,3,9,Mid-Value
CUST-0008588,82,1,574.22,2,1,1,4,Low-Value
CUST-0008625,-37,1,1944.35,4,1,1,6,Low-Value
CUST-0008648,-20,1,2121.99,4,1,1,6,Low-Value
CUST-0008667,7,1,1884.34,3,1,1,5,Low-Value
CUST-0008668,161,3,4210.16,2,2,3,7,Mid-Value
CUST-0008697,60,4,7825.49,3,3,4,10,High-Value
CUST-0008699,14,3,4980.03,3,2,3,8,Mid-Value
CUST-0008725,212,2,2917.27,1,1,2,4,Low-Value
CUST-0008737,80,2,2378.4900000000002,2,1,1,4,Low-Value
CUST-0008748,287,3,3892.54,1,2,2,5,Low-Value
CUST-0008761,205,2,2335.9300000000003,1,1,1,3,Low-Value
CUST-0008767,30,3,4619.88,3,2,3,8,Mid-Value
CUST-0008768,-21,1,1294.97,4,1,1,6,Low-Value
CUST-0008786,144,2,2840.38,2,1,2,5,Low-Value
CUST-0008797,-23,1,1751.69,4,1,1,6,Low-Value
CUST-0008801,13,3,5593.78,3,2,3,8,Mid-Value
CUST-0008821,-6,3,2979.03,4,2,2,8,Mid-Value
CUST-0008840,77,5,5497.9,3,4,3,10,High-Value
CUST-0008908,70,2,3303.66,3,1,2,6,Low-Value
CUST-0008909,-10,5,6595.83,4,4,4,12,High-Value
CUST-0008914,126,2,5021.99,2,1,3,6,Low-Value
CUST-0008944,-25,2,2225.84,4,1,1,6,Low-Value
CUST-0008955,222,5,7416.83,1,4,4,9,Mid-Value
CUST-0008995,200,3,4219.94,1,2,3,6,Low-Value
CUST-0009002,248,2,2707.8599999999997,1,1,2,4,Low-Value
CUST-0009003,85,3,4461.25,2,2,3,7,Mid-Value
CUST-0009008,166,3,4899.15,2,2,3,7,Mid-Value
CUST-0009012,259,3,4111.68,1,2,3,6,Low-Value
CUST-0009014,118,4,7388.51,2,3,4,9,Mid-Value
CUST-0009032,193,2,3372.82,1,1,2,4,Low-Value
CUST-0009034,47,5,5251.049999999999,3,4,3,10,High-Value
CUST-0009045,77,3,3685.94,3,2,2,7,Mid-Value
CUST-0009050,20,6,9643.4,3,4,4,11,High-Value
CUST-0009054,-24,5,8018.129999999999,4,4,4,12,High-Value
CUST-0009062,57,4,4893.49,3,3,3,9,Mid-Value
CUST-0009079,151,2,2455.6400000000003,2,1,1,4,Low-Value
CUST-0009093,97,5,7725.400000000001,2,4,4,10,High-Value
CUST-0009115,0,2,3682.29,3,1,2,6,Low-Value
CUST-0009131,-45,3,4069.4300000000003,4,2,3,9,Mid-Value
CUST-0009150,111,1,451.73,2,1,1,4,Low-Value
CUST-0009192,59,2,1081.3,3,1,1,5,Low-Value
CUST-0009261,-22,2,3066.1400000000003,4,1,2,7,Mid-Value
CUST-0009314,-16,2,3077.46,4,1,2,7,Mid-Value
CUST-0009315,-6,3,4658.42,4,2,3,9,Mid-Value
CUST-0009341,141,2,2951.34,2,1,2,5,Low-Value
CUST-0009388,275,2,2426.2799999999997,1,1,1,3,Low-Value
CUST-0009401,29,1,722.02,3,1,1,5,Low-Value
CUST-0009419,-12,6,8077.23,4,4,4,12,High-Value
CUST-0009447,26,3,4529.46,3,2,3,8,Mid-Value
CUST-0009459,22,5,6504.84,3,4,4,11,High-Value
CUST-0009470,8,1,2266.92,3,1,1,5,Low-Value
CUST-0009508,25,2,3267.6800000000003,3,1,2,6,Low-Value
CUST-0009535,267,3,3570.08,1,2,2,5,Low-Value
CUST-0009630,7,1,1876.39,3,1,1,5,Low-Value
CUST-0009722,-36,8,10949.92,4,4,4,12,High-Value
CUST-0009727,0,2,2611.7799999999997,3,1,2,6,Low-Value
CUST-0009729,-37,4,6234.41,4,3,4,11,High-Value
CUST-0009755,59,5,9234.83,3,4,4,11,High-Value
CUST-0009798,192,1,1063.2,1,1,1,3,Low-Value
CUST-0009804,18,5,7237.16,3,4,4,11,High-Value
CUST-0009811,38,4,7087.0599999999995,3,3,4,10,High-Value
CUST-0009830,4,2,2826.23,3,1,2,6,Low-Value
CUST-0009867,115,4,5507.82,2,3,3,8,Mid-Value
CUST-0009917,298,2,1582.28,1,1,1,3,Low-Value
CUST-0009928,-8,1,2141.91,4,1,1,6,Low-Value
CUST-0009937,-43,2,2844.33,4,1,2,7,Mid-Value
CUST-0009941,-32,6,7548.81,4,4,4,12,High-Value
CUST-0009962,130,1,1204.64,2,1,1,4,Low-Value
CUST-0009966,170,3,4948.93,2,2,3,7,Mid-Value
CUST-0009974,-45,2,1923.25,4,1,1,6,Low-Value
CUST-0009976,65,4,6844.19,3,3,4,10,High-Value
CUST-0010034,32,4,5629.59,3,3,4,10,High-Value
CUST-0010130,-34,2,1940.11,4,1,1,6,Low-Value
CUST-0010143,-13,2,1989.17,4,1,1,6,Low-Value
CUST-0010149,198,3,4628.3,1,2,3,6,Low-Value
CUST-0010215,245,3,5804.3,1,2,4,7,Mid-Value
CUST-0010225,110,2,2762.31,2,1,2,5,Low-Value
CUST-0010262,17,3,5380.66,3,2,3,8,Mid-Value
CUST-0010286,200,2,4167.77,1,1,3,5,Low-Value
CUST-0010299,-40,4,5194.17,4,3,3,10,High-Value
CUST-0010301,199,3,3139.78,1,2,2,5,Low-Value
CUST-0010330,71,6,8840.47,3,4,4,11,High-Value
CUST-0010347,181,2,2438.27,1,1,1,3,Low-Value
CUST-0010365,52,3,4608.23,3,2,3,8,Mid-Value
CUST-0010371,273,2,4387.15,1,1,3,5,Low-Value
CUST-0010373,124,6,9679.15,2,4,4,10,High-Value
CUST-0010408,8,4,5160.69,3,3,3,9,Mid-Value
CUST-0010411,57,4,5340.16,3,3,3,9,Mid-Value
CUST-0010413,168,4,6736.429999999999,2,3,4,9,Mid-Value
CUST-0010426,196,4,6422.52,1,3,4,8,Mid-Value
CUST-0010443,7,4,6422.98,3,3,4,10,High-Value
CUST-0010462,182,3,3091.25,1,2,2,5,Low-Value
CUST-0010503,-5,4,5706.05,4,3,4,11,High-Value
CUST-0010523,171,5,8145.209999999999,1,4,4,9,Mid-Value
CUST-0010562,86,2,3256.6400000000003,2,1,2,5,Low-Value
CUST-0010578,105,1,1818.09,2,1,1,4,Low-Value
CUST-0010579,155,5,5227.15,2,4,3,9,Mid-Value
CUST-0010587,31,1,1269.76,3,1,1,5,Low-Value
CUST-0010589,326,2,2896.5600000000004,1,1,2,4,Low-Value
CUST-0010601,139,2,4242.6,2,1,3,6,Low-Value
CUST-0010614,141,1,620.96,2,1,1,4,Low-Value
CUST-0010654,-12,4,7687.68,4,3,4,11,High-Value
CUST-0010693,29,3,4290.120000000001,3,2,3,8,Mid-Value
CUST-0010716,290,3,5212.54,1,2,3,6,Low-Value
CUST-0010751,79,4,6011.67,2,3,4,9,Mid-Value
CUST-0010754,171,3,4315.030000000001,1,2,3,6,Low-Value
CUST-0010756,-28,3,4611.39,4,2,3,9,Mid-Value
CUST-0010780,-6,2,4761.5,4,1,3,8,Mid-Value
CUST-0010784,217,2,3000.06,1,1,2,4,Low-Value
CUST-0010799,-9,2,2820.62,4,1,2,7,Mid-Value
CUST-0010840,19,2,3342.4300000000003,3,1,2,6,Low-Value
CUST-0010862,-38,4,5429.62,4,3,3,10,High-Value
CUST-0010881,-25,5,7285.97,4,4,4,12,High-Value
CUST-0010887,-21,6,10755.539999999999,4,4,4,12,High-Value
CUST-0010918,223,2,4445.77,1,1,3,5,Low-Value
CUST-0010922,23,3,4904.63,3,2,3,8,Mid-Value
CUST-0010925,207,2,2126.24,1,1,1,3,Low-Value
CUST-0011013,68,3,4348.639999999999,3,2,3,8,Mid-Value
CUST-0011015,99,1,1496.13,2,1,1,4,Low-Value
CUST-0011037,142,4,7004.700000000001,2,3,4,9,Mid-Value
CUST-0011075,187,2,3590.92,1,1,2,4,Low-Value
CUST-0011091,259,1,2178.65,1,1,1,3,Low-Value
CUST-0011128,280,2,3150.69,1,1,2,4,Low-Value
CUST-0011165,1,3,3775.17,3,2,2,7,Mid-Value
CUST-0011173,-33,1,1985.53,4,1,1,6,Low-Value
CUST-0011204,65,2,2556.33,3,1,2,6,Low-Value
CUST-0011228,229,2,3271.15,1,1,2,4,Low-Value
CUST-0011238,29,2,2222.68,3,1,1,5,Low-Value
CUST-0011282,-2,4,7956.83,4,3,4,11,High-Value
CUST-0011309,72,5,7383.719999999999,3,4,4,11,High-Value
CUST-0011313,114,1,350.9,2,1,1,4,Low-Value
CUST-0011338,219,1,2414.91,1,1,1,3,Low-Value
CUST-0011362,-26,3,4497.860000000001,4,2,3,9,Mid-Value
CUST-0011373,172,2,1318.26,1,1,1,3,Low-Value
CUST-0011396,115,2,2614.9,2,1,2,5,Low-Value
CUST-0011408,179,2,1923.52,1,1,1,3,Low-Value
CUST-0011455,-45,3,4322.11,4,2,3,9,Mid-Value
CUST-0011467,243,3,2921.62,1,2,2,5,Low-Value
CUST-0011520,87,2,2677.3100000000004,2,1,2,5,Low-Value
CUST-0011532,229,3,7805.76,1,2,4,7,Mid-Value
CUST-0011605,5,2,1099.73,3,1,1,5,Low-Value
CUST-0011610,298,1,1877.95,1,1,1,3,Low-Value
CUST-0011656,96,2,2170.42,2,1,1,4,Low-Value
CUST-0011681,109,3,5158.91,2,2,3,7,Mid-Value
CUST-0011686,141,3,3064.0099999999998,2,2,2,6,Low-Value
CUST-0011697,-28,4,6924.19,4,3,4,11,High-Value
CUST-0011701,215,3,2579.25,1,2,2,5,Low-Value
CUST-0011709,64,4,7356.09,3,3,4,10,High-Value
CUST-0011716,-30,5,7059.94,4,4,4,12,High-Value
CUST-0011718,274,2,3789.5,1,1,2,4,Low-Value
CUST-0011780,145,3,6418.46,2,2,4,8,Mid-Value
CUST-0011813,-20,2,4386.19,4,1,3,8,Mid-Value
CUST-0011848,178,4,3188.13,1,3,2,6,Low-Value
CUST-0011874,136,3,5104.18,2,2,3,7,Mid-Value
CUST-0011886,-31,2,2781.94,4,1,2,7,Mid-Value
CUST-0011911,128,4,6222.67,2,3,4,9,Mid-Value
CUST-0011930,187,5,6384.08,1,4,4,9,Mid-Value
CUST-0011933,227,1,1911.06,1,1,1,3,Low-Value
CUST-0011972,202,2,4067.59,1,1,3,5,Low-Value
CUST-0011986,90,6,10812.71,2,4,4,10,High-Value
CUST-0011991,11,2,3115.45,3,1,2,6,Low-Value
CUST-0011994,102,3,2370.4300000000003,2,2,1,5,Low-Value
CUST-0012004,216,3,5242.05,1,2,3,6,Low-Value
CUST-0012015,103,2,3193.59,2,1,2,5,Low-Value
CUST-0012023,11,5,6109.96,3,4,4,11,High-Value
CUST-0012078,143,2,4455.46,2,1,3,6,Low-Value
CUST-0012085,79,1,1282.4,2,1,1,4,Low-Value
CUST-0012087,8,2,2651.5299999999997,3,1,2,6,Low-Value
CUST-0012114,144,3,5786.38,2,2,4,8,Mid-Value
CUST-0012126,-26,1,1631.63,4,1,1,6,Low-Value
CUST-0012128,280,2,1954.46,1,1,1,3,Low-Value
CUST-0012133,-20,1,666.73,4,1,1,6,Low-Value
CUST-0012145,-23,3,3728.77,4,2,2,8,Mid-Value
CUST-0012189,-26,2,1758.71,4,1,1,6,Low-Value
CUST-0012232,7,5,6799.54,3,4,4,11,High-Value
CUST-0012244,79,6,8510.43,2,4,4,10,High-Value
CUST-0012258,281,2,2084.45,1,1,1,3,Low-Value
CUST-0012267,49,3,5511.77,3,2,3,8,Mid-Value
CUST-0012285,140,5,7879.61,2,4,4,10,High-Value
CUST-0012296,248,2,2300.35,1,1,1,3,Low-Value
CUST-0012335,-41,1,1700.57,4,1,1,6,Low-Value
CUST-0012341,-18,2,2625.12,4,1,2,7,Mid-Value
CUST-0012351,-16,4,4708.0,4,3,3,10,High-Value
CUST-0012353,149,2,3349.2200000000003,2,1,2,5,Low-Value
CUST-0012357,16,1,1783.45,3,1,1,5,Low-Value
CUST-0012382,80,5,6604.37,2,4,4,10,High-Value
CUST-0012406,177,2,4143.01,1,1,3,5,Low-Value
CUST-0012407,196,3,4565.64,1,2,3,6,Low-Value
CUST-0012421,289,1,699.71,1,1,1,3,Low-Value
CUST-0012434,-10,3,3463.1099999999997,4,2,2,8,Mid-Value
CUST-0012452,-1,1,975.9,4,1,1,6,Low-Value
CUST-0012457,27,3,5226.47,3,2,3,8,Mid-Value
CUST-0012476,63,5,6769.889999999999,3,4,4,11,High-Value
CUST-0012478,151,2,3697.45,2,1,2,5,Low-Value
CUST-0012505,-16,2,3003.58,4,1,2,7,Mid-Value
CUST-0012511,6,5,7945.049999999999,3,4,4,11,High-Value
CUST-0012525,221,1,1141.85,1,1,1,3,Low-Value
CUST-0012561,103,2,3282.9700000000003,2,1,2,5,Low-Value
CUST-0012564,84,2,2935.6499999999996,2,1,2,5,Low-Value
CUST-0012590,119,3,2762.79,2,2,2,6,Low-Value
CUST-0012616,168,4,6098.37,2,3,4,9,Mid-Value
CUST-0012691,158,2,3811.75,2,1,2,5,Low-Value
CUST-0012697,233,1,1027.56,1,1,1,3,Low-Value
CUST-0012728,-17,3,3715.09,4,2,2,8,Mid-Value
CUST-0012757,211,2,3037.7,1,1,2,4,Low-Value
CUST-0012779,-18,5,6472.79,4,4,4,12,High-Value
CUST-0012780,169,3,4423.36,2,2,3,7,Mid-Value
CUST-0012837,119,3,3913.25,2,2,2,6,Low-Value
CUST-0012854,-2,1,1625.74,4,1,1,6,Low-Value
CUST-0012881,-29,2,4906.9,4,1,3,8,Mid-Value
CUST-0012925,189,3,5315.61,1,2,3,6,Low-Value
CUST-0012950,-4,6,11344.17,4,4,4,12,High-Value
CUST-0012991,-20,3,3554.92,4,2,2,8,Mid-Value
CUST-0013004,-18,1,774.73,4,1,1,6,Low-Value
CUST-0013037,37,5,6258.98,3,4,4,11,High-Value
CUST-0013044,-44,3,6049.77,4,2,4,10,High-Value
CUST-0013062,171,2,2663.87,1,1,2,4,Low-Value
CUST-0013078,277,2,600.72,1,1,1,3,Low-Value
CUST-0013095,20,6,8446.48,3,4,4,11,High-Value
CUST-0013132,85,4,5908.73,2,3,4,9,Mid-Value
CUST-0013133,-35,1,1627.82,4,1,1,6,Low-Value
CUST-0013157,297,1,1507.48,1,1,1,3,Low-Value
CUST-0013179,199,3,4252.12,1,2,3,6,Low-Value
CUST-0013225,248,4,6808.93,1,3,4,8,Mid-Value
CUST-0013232,205,3,5085.63,1,2,3,6,Low-Value
CUST-0013240,193,4,6736.33,1,3,4,8,Mid-Value
CUST-0013298,224,3,3478.94,1,2,2,5,Low-Value
CUST-0013312,96,1,418.72,2,1,1,4,Low-Value
CUST-0013314,128,3,4882.22,2,2,3,7,Mid-Value
CUST-0013336,194,3,4672.7,1,2,3,6,Low-Value
CUST-0013371,-18,4,6062.77,4,3,4,11,High-Value
CUST-0013380,-45,6,9268.26,4,4,4,12,High-Value
CUST-0013383,39,6,10318.69,3,4,4,11,High-Value
CUST-0013399,-24,3,4235.08,4,2,3,9,Mid-Value
CUST-0013400,110,5,6228.85,2,4,4,10,High-Value
CUST-0013411,-20,2,2426.83,4,1,1,6,Low-Value
CUST-0013418,41,4,5744.85,3,3,4,10,High-Value
CUST-0013420,-37,3,3629.25,4,2,2,8,Mid-Value
CUST-0013439,-28,2,2750.74,4,1,2,7,Mid-Value
CUST-0013442,338,1,853.89,1,1,1,3,Low-Value
CUST-0013443,254,4,6269.95,1,3,4,8,Mid-Value
CUST-0013451,77,3,4214.83,3,2,3,8,Mid-Value
CUST-0013452,-26,6,9088.82,4,4,4,12,High-Value
CUST-0013491,44,2,3072.79,3,1,2,6,Low-Value
CUST-0013505,-27,3,4207.219999999999,4,2,3,9,Mid-Value
CUST-0013509,104,1,1768.53,2,1,1,4,Low-Value
CUST-0013513,7,2,3928.8,3,1,2,6,Low-Value
CUST-0013514,97,4,6529.76,2,3,4,9,Mid-Value
CUST-0013519,125,3,4971.54,2,2,3,7,Mid-Value
CUST-0013520,32,2,650.99,3,1,1,5,Low-Value
CUST-0013527,250,2,2988.7200000000003,1,1,2,4,Low-Value
CUST-0013547,-28,3,4915.5,4,2,3,9,Mid-Value
CUST-0013581,114,2,3735.81,2,1,2,5,Low-Value
CUST-0013606,190,4,7888.83,1,3,4,8,Mid-Value
CUST-0013647,-23,2,2988.02,4,1,2,7,Mid-Value
CUST-0013648,76,4,4221.34,3,3,3,9,Mid-Value
CUST-0013662,152,2,3573.7299999999996,2,1,2,5,Low-Value
CUST-0013685,71,6,10040.03,3,4,4,11,High-Value
CUST-0013722,225,3,5127.8099999999995,1,2,3,6,Low-Value
CUST-0013725,2,4,5620.85,3,3,4,10,High-Value
CUST-0013730,165,4,5310.889999999999,2,3,3,8,Mid-Value
CUST-0013741,-22,2,2892.87,4,1,2,7,Mid-Value
CUST-0013749,175,1,1505.72,1,1,1,3,Low-Value
CUST-0013814,31,4,5069.85,3,3,3,9,Mid-Value
CUST-0013854,12,7,10858.18,3,4,4,11,High-Value
CUST-0013901,101,3,5715.7,2,2,4,8,Mid-Value
CUST-0013904,251,2,4013.1499999999996,1,1,3,5,Low-Value
CUST-0013907,-37,3,4470.6900000000005,4,2,3,9,Mid-Value
CUST-0013908,113,2,1999.96,2,1,1,4,Low-Value
CUST-0013914,219,4,6967.93,1,3,4,8,Mid-Value
CUST-0013922,-2,5,5474.8,4,4,3,11,High-Value
CUST-0013938,76,2,3953.37,3,1,2,6,Low-Value
CUST-0013943,34,2,3522.99,3,1,2,6,Low-Value
CUST-0013971,188,4,5151.110000000001,1,3,3,7,Mid-Value
CUST-0013980,-30,3,4904.91,4,2,3,9,Mid-Value
CUST-0013992,209,4,5618.23,1,3,4,8,Mid-Value
CUST-0014017,-26,6,8208.77,4,4,4,12,High-Value
CUST-0014075,-27,2,2849.37,4,1,2,7,Mid-Value
CUST-0014076,134,3,5782.74,2,2,4,8,Mid-Value
CUST-0014078,217,4,8341.42,1,3,4,8,Mid-Value
CUST-0014106,192,5,4804.9400000000005,1,4,3,8,Mid-Value
CUST-0014116,-27,1,1644.2,4,1,1,6,Low-Value
CUST-0014176,110,3,4399.67,2,2,3,7,Mid-Value
CUST-0014186,-6,2,3134.35,4,1,2,7,Mid-Value
CUST-0014204,21,3,4276.87,3,2,3,8,Mid-Value
CUST-0014208,86,3,3497.7200000000003,2,2,2,6,Low-Value
CUST-0014213,-24,3,4167.45,4,2,3,9,Mid-Value
CUST-0014242,121,4,5444.32,2,3,3,8,Mid-Value
CUST-0014245,114,1,1624.77,2,1,1,4,Low-Value
CUST-0014276,83,1,1671.79,2,1,1,4,Low-Value
CUST-0014293,-16,1,2161.73,4,1,1,6,Low-Value
CUST-0014365,180,4,3979.52,1,3,2,6,Low-Value
CUST-0014419,218,3,3302.13,1,2,2,5,Low-Value
CUST-0014425,-24,3,5040.13,4,2,3,9,Mid-Value
CUST-0014431,255,2,3278.14,1,1,2,4,Low-Value
CUST-0014446,59,3,3492.74,3,2,2,7,Mid-Value
CUST-0014458,73,3,4132.57,3,2,3,8,Mid-Value
CUST-0014463,-43,3,3456.0,4,2,2,8,Mid-Value
CUST-0014467,277,1,1926.22,1,1,1,3,Low-Value
CUST-0014471,-7,3,4546.219999999999,4,2,3,9,Mid-Value
CUST-0014472,10,2,2906.91,3,1,2,6,Low-Value
CUST-0014485,129,3,3951.45,2,2,2,6,Low-Value
CUST-0014489,166,3,3446.95,2,2,2,6,Low-Value
CUST-0014506,-43,2,2282.51,4,1,1,6,Low-Value
CUST-0014517,142,3,4930.13,2,2,3,7,Mid-Value
CUST-0014561,94,4,4219.08,2,3,3,8,Mid-Value
CUST-0014605,129,2,3949.4399999999996,2,1,2,5,Low-Value
CUST-0014610,72,2,2943.3,3,1,2,6,Low-Value
CUST-0014620,209,2,4544.030000000001,1,1,3,5,Low-Value
CUST-0014646,20,4,6200.49,3,3,4,10,High-Value
CUST-0014676,344,2,2714.55,1,1,2,4,Low-Value
CUST-0014688,-36,4,4269.78,4,3,3,10,High-Value
CUST-0014701,34,2,1723.9,3,1,1,5,Low-Value
CUST-0014705,-27,1,150.0,4,1,1,6,Low-Value
CUST-0014722,92,4,5844.469999999999,2,3,4,9,Mid-Value
CUST-0014735,99,3,4161.17,2,2,3,7,Mid-Value
CUST-0014793,111,6,9039.380000000001,2,4,4,10,High-Value
CUST-0014818,146,4,4284.9400000000005,2,3,3,8,Mid-Value
CUST-0014875,95,2,3334.62,2,1,2,5,Low-Value
CUST-0014894,-30,2,3379.0899999999997,4,1,2,7,Mid-Value
CUST-0014962,235,3,4560.6,1,2,3,6,Low-Value
CUST-0014970,243,2,2418.85,1,1,1,3,Low-Value
CUST-0014981,188,3,4897.27,1,2,3,6,Low-Value
CUST-0014982,118,3,4277.71,2,2,3,7,Mid-Value
CUST-0014996,-20,6,5906.29,4,4,4,12,High-Value
CUST-0015015,100,3,4763.92,2,2,3,7,Mid-Value
CUST-0015016,199,2,3303.05,1,1,2,4,Low-Value
CUST-0015038,93,5,6286.72,2,4,4,10,High-Value
CUST-0015075,45,5,8734.92,3,4,4,11,High-Value
CUST-0015086,51,4,5748.43,3,3,4,10,High-Value
CUST-0015096,-31,2,2961.66,4,1,2,7,Mid-Value
CUST-0015103,11,4,6981.82,3,3,4,10,High-Value
CUST-0015122,-24,3,4373.87,4,2,3,9,Mid-Value
CUST-0015125,102,6,8502.47,2,4,4,10,High-Value
CUST-0015129,30,5,7281.93,3,4,4,11,High-Value
CUST-0015138,0,1,1415.34,3,1,1,5,Low-Value
CUST-0015150,-15,1,1539.07,4,1,1,6,Low-Value
CUST-0015159,115,5,9344.07,2,4,4,10,High-Value
CUST-0015160,63,3,3256.67,3,2,2,7,Mid-Value
CUST-0015169,51,3,3520.83,3,2,2,7,Mid-Value
CUST-0015173,285,2,4172.75,1,1,3,5,Low-Value
CUST-0015214,272,4,5598.5599999999995,1,3,3,7,Mid-Value
CUST-0015216,172,5,9940.630000000001,1,4,4,9,Mid-Value
CUST-0015237,181,3,3466.6800000000003,1,2,2,5,Low-Value
CUST-0015248,-21,3,4784.139999999999,4,2,3,9,Mid-Value
CUST-0015278,278,3,5007.4,1,2,3,6,Low-Value
CUST-0015281,217,4,5357.860000000001,1,3,3,7,Mid-Value
CUST-0015283,268,1,850.47,1,1,1,3,Low-Value
CUST-0015284,109,1,1921.35,2,1,1,4,Low-Value
CUST-0015347,151,1,2219.55,2,1,1,4,Low-Value
CUST-0015397,89,3,3944.24,2,2,2,6,Low-Value
CUST-0015453,-23,3,2882.0,4,2,2,8,Mid-Value
CUST-0015458,220,3,4439.45,1,2,3,6,Low-Value
CUST-0015462,113,2,3624.41,2,1,2,5,Low-Value
CUST-0015463,-26,4,4619.94,4,3,3,10,High-Value
CUST-0015469,32,5,8774.59,3,4,4,11,High-Value
CUST-0015474,-10,1,1221.62,4,1,1,6,Low-Value
CUST-0015476,290,2,2762.27,1,1,2,4,Low-Value
CUST-0015479,-7,3,5557.54,4,2,3,9,Mid-Value
CUST-0015483,-1,1,1054.07,4,1,1,6,Low-Value
CUST-0015531,230,3,5739.62,1,2,4,7,Mid-Value
CUST-0015543,58,3,4711.17,3,2,3,8,Mid-Value
CUST-0015556,43,2,1932.79,3,1,1,5,Low-Value
CUST-0015576,116,3,3825.58,2,2,2,6,Low-Value
CUST-0015616,269,3,4550.85,1,2,3,6,Low-Value
CUST-0015629,114,3,2510.3100000000004,2,2,1,5,Low-Value
CUST-0015631,-44,3,4152.1,4,2,3,9,Mid-Value
CUST-0015659,191,3,5403.0199999999995,1,2,3,6,Low-Value
CUST-0015695,138,3,5797.88,2,2,4,8,Mid-Value
CUST-0015715,346,2,3790.06,1,1,2,4,Low-Value
CUST-0015719,-35,5,6250.91,4,4,4,12,High-Value
CUST-0015727,159,4,6167.3099999999995,2,3,4,9,Mid-Value
CUST-0015734,172,3,3132.01,1,2,2,5,Low-Value
CUST-0015745,111,2,2598.2799999999997,2,1,2,5,Low-Value
CUST-0015763,146,1,1560.92,2,1,1,4,Low-Value
CUST-0015779,233,1,1226.04,1,1,1,3,Low-Value
CUST-0015782,203,2,2849.8500000000004,1,1,2,4,Low-Value
CUST-0015783,87,5,8249.16,2,4,4,10,High-Value
CUST-0015789,-27,1,150.0,4,1,1,6,Low-Value
CUST-0015812,-18,2,3066.3,4,1,2,7,Mid-Value
CUST-0015814,144,4,3153.0099999999998,2,3,2,7,Mid-Value
CUST-0015851,-18,2,3364.9700000000003,4,1,2,7,Mid-Value
CUST-0015868,-7,3,3645.6000000000004,4,2,2,8,Mid-Value
CUST-0015876,145,4,3976.4700000000003,2,3,2,7,Mid-Value
CUST-0015881,148,2,3248.44,2,1,2,5,Low-Value
CUST-0015894,218,1,905.58,1,1,1,3,Low-Value
CUST-0015907,130,3,5298.200000000001,2,2,3,7,Mid-Value
CUST-0015962,-29,4,6423.45,4,3,4,11,High-Value
CUST-0015973,-32,3,4717.46,4,2,3,9,Mid-Value
CUST-0015990,150,2,2594.83,2,1,2,5,Low-Value
CUST-0015998,273,4,6211.68,1,3,4,8,Mid-Value
CUST-0016012,113,2,2718.7200000000003,2,1,2,5,Low-Value
CUST-0016016,-40,3,4683.03,4,2,3,9,Mid-Value
CUST-0016065,17,2,3671.89,3,1,2,6,Low-Value
CUST-0016078,215,3,5347.360000000001,1,2,3,6,Low-Value
CUST-0016088,23,1,1378.29,3,1,1,5,Low-Value
CUST-0016090,-33,2,2936.74,4,1,2,7,Mid-Value
CUST-0016122,36,5,7436.5,3,4,4,11,High-Value
CUST-0016123,148,2,3845.65,2,1,2,5,Low-Value
CUST-0016128,238,3,4448.59,1,2,3,6,Low-Value
CUST-0016167,32,2,3557.87,3,1,2,6,Low-Value
CUST-0016197,-18,1,227.29,4,1,1,6,Low-Value
